text,vader,textblob,bertmulti,mistral
"Il m'aurait paru que ce pere de Swann etait un monstre, si mon grand-pere que je considerais comme meilleur juge et dont la sentence faisant jurisprudence pour moi, m'a souvent servi dans la suite a absoudre des fautes que j'aurais ete enclin a condamner, ne s'etait recrie: Mais comment?",-0.0572,0.0,2,0.6
c'etait un cur d'or!,0.0,0.0,5,1.0
"Pendant bien des annees, ou pourtant, surtout avant son mariage, M. Swann, le fils, vint souvent les voir a Combray, ma grand'tante et mes grands-parents ne soupconnerent pas qu'il ne vivait plus du tout dans la societe qu'avait frequentee sa famille et que sous l'espece d'incognito que lui faisait chez nous ce nom de Swann, ils hebergeaient,--avec la parfaite innocence d'honnetes hoteliers qui ont chez eux, sans le savoir, un celebre brigand,--un des membres les plus elegants du Jockey-Club, ami prefere du comte de Paris et du prince de Galles, un des hommes les plus choyes de la haute societe du faubourg Saint-Germain.",0.2732,0.5,4,0.85
"L'ignorance ou nous etions de cette brillante vie mondaine que menait Swann tenait evidemment en partie a la reserve et a la discretion de son caractere, mais aussi a ce que les bourgeois d'alors se faisaient de la societe une idee un peu hindoue et la consideraient comme composee de castes fermees ou chacun, des sa naissance, se trouvait place dans le rang qu'occupaient ses parents, et d'ou rien, a moins des hasards d'une carriere exceptionnelle ou d'un mariage inespere, ne pouvait vous tirer pour vous faire penetrer dans une caste superieure.",0.0,0.0,4,0.5
"M. Swann, le pere, etait agent de change; le fils Swann se trouvait faire partie pour toute sa vie d'une caste ou les fortunes, comme dans une categorie de contribuables, variaient entre tel et tel revenu.",0.0,0.0,3,0.5
"On savait quelles avaient ete les frequentations de son pere, on savait donc quelles etaient les siennes, avec quelles personnes il etait en situation de frayer.",0.0,0.0,3,0.5
"S'il en connaissait d'autres, c'etaient relations de jeune homme sur lesquelles des amis anciens de sa famille, comme etaient mes parents, fermaient d'autant plus bienveillamment les yeux qu'il continuait, depuis qu'il etait orphelin, a venir tres fidelement nous voir; mais il y avait fort a parier que ces gens inconnus de nous qu'il voyait, etaient de ceux qu'il n'aurait pas ose saluer si, etant avec nous, il les avait rencontres.",0.0,0.0,3,0.6
"Si l'on avait voulu a toute force appliquer a Swann un coefficient social qui lui fut personnel, entre les autres fils d'agents de situation egale a celle de ses parents, ce coefficient eut ete pour lui un peu inferieur parce que, tres simple de facon et ayant toujours eu une toquade d'objets anciens et de peinture, il demeurait maintenant dans un vieil hotel ou il entassait ses collections et que ma grand'mere revait de visiter, mais qui etait situe quai d'Orleans, quartier que ma grand'tante trouvait infamant d'habiter.",0.0,0.1066666666666666,3,0.4
Etes-vous seulement connaisseur?,0.0,0.0,3,0.5
"je vous demande cela dans votre interet, parce que vous devez vous faire repasser des croutes par les marchands, lui disait ma grand'tante; elle ne lui supposait en effet aucune competence et n'avait pas haute idee meme au point de vue intellectuel d'un homme qui dans la conversation evitait les sujets serieux et montrait une precision fort prosaique non seulement quand il nous donnait, en entrant dans les moindres details, des recettes de cuisine, mais meme quand les surs de ma grand'mere parlaient de sujets artistiques.",0.0,0.1666666666666666,3,0.3
"Provoque par elles a donner son avis, a exprimer son admiration pour un tableau, il gardait un silence presque desobligeant et se rattrapait en revanche s'il pouvait fournir sur le musee ou il se trouvait, sur la date ou il avait ete peint, un renseignement materiel.",0.5423,0.0,4,0.6
"Mais d'habitude il se contentait de chercher a nous amuser en racontant chaque fois une histoire nouvelle qui venait de lui arriver avec des gens choisis parmi ceux que nous connaissions, avec le pharmacien de Combray, avec notre cuisiniere, avec notre cocher.",0.2732,0.0,3,0.8
"Certes ces recits faisaient rire ma grand'tante, mais sans qu'elle distinguat bien si c'etait a cause du role ridicule que s'y donnait toujours Swann ou de l'esprit qu'il mettait a les conter: On peut dire que vous etes un vrai type, monsieur Swann!",-0.7424,0.625,2,0.8
"Comme elle etait la seule personne un peu vulgaire de notre famille, elle avait soin de faire remarquer aux etrangers, quand on parlait de Swann, qu'il aurait pu, s'il avait voulu, habiter boulevard Haussmann ou avenue de l'Opera, qu'il etait le fils de M. Swann qui avait du lui laisser quatre ou cinq millions, mais que c'etait sa fantaisie.",0.0,0.0,3,0.6
"Fantaisie qu'elle jugeait du reste devoir etre si divertissante pour les autres, qu'a Paris, quand M. Swann venait le 1er janvier lui apporter son sac de marrons glaces, elle ne manquait pas, s'il y avait du monde, de lui dire: Eh bien!",-0.5093,0.0,5,0.8
"M. Swann, vous habitez toujours pres de l'Entrepot des vins, pour etre sur de ne pas manquer le train quand vous prenez le chemin de Lyon?",0.0,0.0,3,0.65
"Et elle regardait du coin de l'il, par-dessus son lorgnon, les autres visiteurs.",0.0,0.0,5,0.3
"Mais si l'on avait dit a ma grand'mere que ce Swann qui, en tant que fils Swann etait parfaitement qualifie pour etre recu par toute la belle bourgeoisie, par les notaires ou les avoues les plus estimes de Paris (privilege qu'il semblait laisser tomber un peu en quenouille), avait, comme en cachette, une vie toute differente; qu'en sortant de chez nous, a Paris, apres nous avoir dit qu'il rentrait se coucher, il rebroussait chemin a peine la rue tournee et se rendait dans tel salon que jamais l'il d'aucun agent ou associe d'agent ne contempla, cela eut paru aussi extraordinaire a ma tante qu'aurait pu l'etre pour une dame plus lettree la pensee d'etre personnellement liee avec Aristee dont elle aurait compris qu'il allait, apres avoir cause avec elle, plonger au sein des royaumes de Thetis, dans un empire soustrait aux yeux des mortels et ou Virgile nous le montre recu a bras ouverts; ou, pour s'en tenir a une image qui avait plus de chance de lui venir a l'esprit, car elle l'avait vue peinte sur nos assiettes a petits fours de Combray--d'avoir eu a diner Ali-Baba, lequel quand il se saura seul, penetrera dans la caverne, eblouissante de tresors insoupconnes.",0.34,0.0,3,0.3
"Un jour qu'il etait venu nous voir a Paris apres diner en s'excusant d'etre en habit, Francoise ayant, apres son depart, dit tenir du cocher qu'il avait dine chez une princesse,--Oui, chez une princesse du demi-monde! avait repondu ma tante en haussant les epaules sans lever les yeux de sur son tricot, avec une ironie sereine.",0.0,0.0,5,0.5
"Aussi, ma grand'tante en usait-elle cavalierement avec lui.",0.0,0.5,5,0.5
"Comme elle croyait qu'il devait etre flatte par nos invitations, elle trouvait tout naturel qu'il ne vint pas nous voir l'ete sans avoir a la main un panier de peches ou de framboises de son jardin et que de chacun de ses voyages d'Italie il m'eut rapporte des photographies de chefs-d'uvre.",-0.128,0.1666666666666666,2,0.95
"On ne se genait guere pour l'envoyer querir des qu'on avait besoin d'une recette de sauce gribiche ou de salade a l'ananas pour des grands diners ou on ne l'invitait pas, ne lui trouvant pas un prestige suffisant pour qu'on put le servir a des etrangers qui venaient pour la premiere fois.",0.0,0.0,2,-0.8
"Si la conversation tombait sur les princes de la Maison de France: des gens que nous ne connaitrons jamais ni vous ni moi et nous nous en passons, n'est-ce pas, disait ma grand'tante a Swann qui avait peut-etre dans sa poche une lettre de Twickenham; elle lui faisait pousser le piano et tourner les pages les soirs ou la sur de ma grand'mere chantait, ayant pour manier cet etre ailleurs si recherche, la naive brusquerie d'un enfant qui joue avec un bibelot de collection sans plus de precautions qu'avec un objet bon marche.",-0.2732,0.05,2,0.3
"Sans doute le Swann que connurent a la meme epoque tant de clubmen etait bien different de celui que creait ma grand'tante, quand le soir, dans le petit jardin de Combray, apres qu'avaient retenti les deux coups hesitants de la clochette, elle injectait et vivifiait de tout ce qu'elle savait sur la famille Swann, l'obscur et incertain personnage qui se detachait, suivi de ma grand'mere, sur un fond de tenebres, et qu'on reconnaissait a la voix.",0.34,0.125,3,0.8
"Mais meme au point de vue des plus insignifiantes choses de la vie, nous ne sommes pas un tout materiellement constitue, identique pour tout le monde et dont chacun n'a qu'a aller prendre connaissance comme d'un cahier des charges ou d'un testament; notre personnalite sociale est une creation de la pensee des autres.",-0.25,0.0,2,0.85
Meme l'acte si simple que nous appelons voir une personne que nous connaissons est en partie un acte intellectuel.,0.0,0.0,3,0.8
"Nous remplissons l'apparence physique de l'etre que nous voyons, de toutes les notions que nous avons sur lui et dans l'aspect total que nous nous representons, ces notions ont certainement la plus grande part.",0.0,0.0,5,0.6
"Elles finissent par gonfler si parfaitement les joues, par suivre en une adherence si exacte la ligne du nez, elles se melent si bien de nuancer la sonorite de la voix comme si celle-ci n'etait qu'une transparente enveloppe, que chaque fois que nous voyons ce visage et que nous entendons cette voix, ce sont ces notions que nous retrouvons, que nous ecoutons.",0.0,0.0,5,0.95
"Sans doute, dans le Swann qu'ils s'etaient constitue, mes parents avaient omis par ignorance de faire entrer une foule de particularites de sa vie mondaine qui etaient cause que d'autres personnes, quand elles etaient en sa presence, voyaient les elegances regner dans son visage et s'arreter a son nez busque comme a leur frontiere naturelle; mais aussi ils avaient pu entasser dans ce visage desaffecte de son prestige, vacant et spacieux, au fond de ces yeux deprecies, le vague et doux residu,--mi-memoire, mi-oubli,--des heures oisives passees ensemble apres nos diners hebdomadaires, autour de la table de jeu ou au jardin, durant notre vie de bon voisinage campagnard.",0.1779,-0.5,3,0.8
"L'enveloppe corporelle de notre ami en avait ete si bien bourree, ainsi que de quelques souvenirs relatifs a ses parents, que ce Swann-la etait devenu un etre complet et vivant, et que j'ai l'impression de quitter une personne pour aller vers une autre qui en est distincte, quand, dans ma memoire, du Swann que j'ai connu plus tard avec exactitude je passe a ce premier Swann,--a ce premier Swann dans lequel je retrouve les erreurs charmantes de ma jeunesse, et qui d'ailleurs ressemble moins a l'autre qu'aux personnes que j'ai connues a la meme epoque, comme s'il en etait de notre vie ainsi que d'un musee ou tous les portraits d'un meme temps ont un air de famille, une meme tonalite--a ce premier Swann rempli de loisir, parfume par l'odeur du grand marronnier, des paniers de framboises et d'un brin d'estragon.",-0.128,0.5,5,0.8
"Pourtant un jour que ma grand'mere etait allee demander un service a une dame qu'elle avait connue au Sacre-Cur (et avec laquelle, a cause de notre conception des castes elle n'avait pas voulu rester en relations malgre une sympathie reciproque), la marquise de Villeparisis, de la celebre famille de Bouillon, celle-ci lui avait dit: Je crois que vous connaissez beaucoup M. Swann qui est un grand ami de mes neveux des Laumes.",0.4588,0.1666666666666666,2,0.2
"Ma grand'mere etait revenue de sa visite enthousiasmee par la maison qui donnait sur des jardins et ou Mme de Villeparisis lui conseillait de louer, et aussi par un giletier et sa fille, qui avaient leur boutique dans la cour et chez qui elle etait entree demander qu'on fit un point a sa jupe qu'elle avait dechiree dans l'escalier.",0.3612,0.1333333333333333,3,0.8
"Ma grand'mere avait trouve ces gens parfaits, elle declarait que la petite etait une perle et que le giletier etait l'homme le plus distingue, le mieux qu'elle eut jamais vu.",0.0,0.0,5,1.0
"Car pour elle, la distinction etait quelque chose d'absolument independant du rang social.",0.0,0.0333333333333333,2,0.8
"Elle s'extasiait sur une reponse que le giletier lui avait faite, disant a maman: Sevigne n'aurait pas mieux dit! et en revanche, d'un neveu de Mme de Villeparisis qu'elle avait rencontre chez elle: Ah! ma fille, comme il est commun!",0.0,0.0,3,0.8
"Or le propos relatif a Swann avait eu pour effet non pas de relever celui-ci dans l'esprit de ma grand'tante, mais d'y abaisser Mme de Villeparisis.",0.0,0.5,3,-0.8
"Il semblait que la consideration que, sur la foi de ma grand'mere, nous accordions a Mme de Villeparisis, lui creat un devoir de ne rien faire qui l'en rendit moins digne et auquel elle avait manque en apprenant l'existence de Swann, en permettant a des parents a elle de le frequenter.",0.0,0.0333333333333333,2,0.5
Comment elle connait Swann?,0.0,0.0,3,0.5
Pour une personne que tu pretendais parente du marechal de Mac-Mahon!,0.0,0.0,5,0.5
"Cette opinion de mes parents sur les relations de Swann leur parut ensuite confirmee par son mariage avec une femme de la pire societe, presque une cocotte que, d'ailleurs, il ne chercha jamais a presenter, continuant a venir seul chez nous, quoique de moins en moins, mais d'apres laquelle ils crurent pouvoir juger--supposant que c'etait la qu'il l'avait prise--le milieu, inconnu d'eux, qu'il frequentait habituellement.",0.0,0.0,3,0.5
